id,developer
1000943,Grandstand
1000943,Epoch
1000944,"Commodore Business Machines, Inc."
1000945,Stern Electronics
1000945,Konami
1000946,Irem Corporation
1000947,Sierra On-Line
1000948,Adventure International
1000949,Zaccaria
1000950,Dragon Data Ltd.
1000950,Mark Data Products
1000951,Tandy Corporation
1000952,Digital Fantasia
1000953,Paxman Promotions Ltd.
1000954,Tandy
1000954,Spectral Associates
1000956,"SSI (Strategic Simulations, Inc.)"
1000958,Zircon International
1000960,Acetronic
1000960,Philips Semiconductors
1000961,Sinclair Research
1000962,Apollo Software
1000963,"Synergistic Software, Inc."
1000964,Gakken
1000965,"Atari, Inc."
1000965,Atari
1000966,Activision
1000967,CBS Electronics
1000967,Arcade Engineering
1000968,Activision
1000969,Brøderbund Software
1000970,Taito Corporation
1000972,Artic
1000973,"Gebelli Software, Inc."
1000974,Nintendo
1000975,Tiger Electronics
1000976,Sega/Gremlin
1000977,Quality Software
1000978,Atari Program Exchange
1000979,Paxman Promotions Ltd.
1000980,"Automated Simulations, Inc."
1000981,Taito Corporation
1000982,"Automated Simulations, Inc."
1000982,Epyx
1000983,"Sega Enterprises, Ltd."
1000983,SEGA of Japan
1000984,Activision
1000985,Stern Electronics
1000985,Konami
1000986,Tigervision
1000986,On-Line Systems
1000987,Commodore Electronics Ltd.
1000988,Coleco
1000989,Atari
1000990,Konami
1000991,Adventure International
1000992,Zaccaria
1000993,Dragon Data Ltd.
1000993,Mark Data Products
1000994,"Microcomputer Games, Inc."
1000994,The Avalon Hill Game Company
1000995,SystemSoft
1000995,Brøderbund Software
1000996,Sierra On-Line
1000996,Tigervision
1000997,CE Software
1000998,Jaleco Ltd.
1000998,Century Electronics
1000999,CE Software
1001000,Zircon International
1001002,Acetronic
1001002,Philips Semiconductors
1001003,Sinclair Research
1001004,Apollo Software
1001005,Screenplay
1001005,Med Systems Software
1001006,Sirius Software
1001007,Atari
1001007,Sears
1001008,Polyvox
1001009,The Avalon Hill Game Company
1001009,"Microcomputer Games, Inc."
1001011,Quality Software
1001012,"SSI (Strategic Simulations, Inc.)"
1001013,Atari Program Exchange
1001014,DahJee
1001014,Namco Limited
1001015,Taito Corporation
1001016,"Sega Enterprises, Ltd."
1001016,SEGA of Japan
1001017,Sentient Software Inc.
1001017,Polarware
1001018,Grandstand
1001018,Epoch
1001019,Activision
1001020,Sierra On-Line
1001021,Commodore Electronics Ltd.
1001022,Konami
1001023,SNK
1001024,Artic
1001025,"Apollo, Inc."
1001026,Adventure International
1001027,Comptiq
1001027,Cavalier Computer
1001028,"SSI (Strategic Simulations, Inc.)"
1001029,Commodore
1001030,"American Eagles Software, Inc."
1001031,AtariAge
1001031,Atari
1001032,Sierra On-Line
1001032,Tigervision
1001033,CE Software
1001034,Jaleco Ltd.
1001034,Century Electronics
1001035,CE Software
1001036,CE Software
1001037,Zircon International
1001038,Crystalware
1001039,Polyvox
1001040,ASCII Entertainment
1001041,Sirius Software
1001042,Sierra On-Line
1001043,Magnavox
1001044,Dave Nutting Associates
1001044,Midway Manufacturing
1001045,Mark Data Products
1001045,Dragon Data Products
1001046,Atari
1001047,SoftSide Publications
1001048,The Avalon Hill Game Company
1001049,Cresta
1001049,Halion
1001050,"Sega Enterprises, Ltd."
1001050,SEGA of Japan
1001052,"Commodore Business Machines, Inc."
1001053,Irem Corporation
1001054,"Microcomputer Games, Inc."
1001054,The Avalon Hill Game Company
1001055,North American Philips Consumer Electronics Corp.
1001056,Namco
1001056,Commodore Japan
1001057,"SSI (Strategic Simulations, Inc.)"
1001058,Adventure International
1001059,Zaccaria
1001060,CE Software
1001061,"SSI (Strategic Simulations, Inc.)"
1001064,AtariAge
1001064,Atari
1001065,Sierra On-Line
1001065,Tigervision
1001066,CE Software
1001067,Jaleco Ltd.
1001067,Century Electronics
1001068,CE Software
1001069,CE Software
1001070,Zircon International
1001072,Acetronic
1001072,Philips Semiconductors
1001073,Sinclair Research
1001074,Brøderbund Software
1001075,Atari
1001075,Sears
1001076,Polyvox
1001077,Sierra On-Line
1001078,NEC Home Electronics
1001078,Adventure International
1001079,Highlands Computer Services
1001080,Stern Electronics
1001080,Konami
1001082,Brøderbund Software
1001082,"StarCraft, Inc."
1001083,Game Plan
1001084,"SSI (Strategic Simulations, Inc.)"
1001085,Commodore
1001086,"American Eagles Software, Inc."
1001087,Magnavox
1001088,Dave Nutting Associates
1001088,Midway Manufacturing
1001089,"SSI (Strategic Simulations, Inc.)"
1001090,Exidy
1001090,Coleco
1001091,Coleco
1001091,Gremlin Industries
1001093,Kiya Overseas Industry
1001093,"Microcomputer Games, Inc."
1001094,Irem Corporation
1001095,"Microcomputer Games, Inc."
1001095,The Avalon Hill Game Company
1001096,General Computer Corporation (GCC)
1001097,SNK
1001098,Artic
1001099,"Apollo, Inc."
1001100,Sirius Software
1001101,CE Software
1001102,"BudgeCo., Inc."
1001103,Nintendo
1001104,Grandstand
1001104,Tomy
1001105,Sega/Gremlin
1001106,Epyx
1001106,"Automated Simulations, Inc."
1001107,Game-A-Tron
1001108,Addictive Games Ltd
1001109,Atari
1001109,Parker Brothers
1001110,Kenneth Kalish
1001110,Microdeal
1001111,"Sega Enterprises, Inc."
1001111,"Sega Enterprises, Inc. (USA)"
1001112,"Microcomputer Games, Inc."
1001112,The Avalon Hill Game Company
1001113,Atari Corporation
1001113,Vid Kidz
1001114,Tengen
1001114,General Computer Corporation (GCC)
1001116,Texas Instruments Incorporated
1001117,Williams Electronics
1001119,Philips do Brasil
1001121,Stern Electronics
1001122,Polyvox
1001122,Atari
1001123,Jaleco
1001124,Rait Electronics Ltd
1001125,Texas Instruments Incorporated
1001128,Conquest Software
1001129,Nintendo
1001132,On-Line Systems
1001136,N.V. Philips Gloeilampenfabrieken
1001136,Philips do Brasil
1001137,Bally Midway
1001137,Ashby Computers and Graphics Ltd.
1001138,U.S. Games
1001138,James Wickstead Design Associates
1001141,Taito
1001141,Taito Corporation
1001143,Psion
1001144,Artic
1001146,Llamasoft LTD
1001148,DynaMicro
1001149,"StarCraft, Inc."
1001150,Atari
1001150,Namco
1001152,"Sega Enterprises, Ltd."
1001152,Sega
1001153,ME-TA Elektronik Endüstri ve Ticaret
1001153,Namco
1001154,Sony
1001154,Konami Industry
1001155,Datamost
1001156,Coleco
1001157,Epoch
1001158,IBM
1001159,Digital Marketing Corporation
1001160,Bally Midway
1001161,Nintendo
1001163,Centuri
1001163,AW Electronic
1001165,Sigma Enterprises
1001166,Nintendo
1001167,Polyvox
1001167,Atari
1001169,Emerson Radio
1001169,Alpha Denshi
1001170,Emerson Radio
1001170,UA Limited
1001171,Emerson Radio
1001171,UA Limited
1001172,Dalton Viewing & Whitsey
1001172,Emerson Radio
1001173,Emerson Radio
1001173,UA Limited
1001174,Emerson Radio
1001174,UA Limited
1001175,Emerson Radio
1001175,UA Limited
1001176,Hanimex
1001176,Konami
1001177,Sir-tech Software
1001177,ASCII Corporation
1001178,Emerson Radio
1001178,UA Limited
1001179,Emerson Radio
1001179,UA Limited
1001180,Emerson Radio
1001180,UA Limited
1001181,Emerson Radio
1001181,UA Limited
1001182,Emerson Radio
1001182,UA Limited
1001184,Emerson Radio
1001184,UA Limited
1001185,Mattel Electronics
1001186,Atari Corporation
1001186,Irem
1001187,BlueLine Games
1001188,Digiplay
1001188,APh Technological Consulting
1001189,Nintendo
1001190,Taito
1001192,U.S. Gold
1001192,Namco
1001193,Micro Cabin
1001194,Playaround
1001195,Emerson Radio
1001195,UA Limited
1001196,Orca
1001198,Emerson Radio
1001198,UA Limited
1001200,Emerson Radio
1001200,UA Limited
1001201,Emerson Radio
1001201,UA Limited
1001203,Nichibutsu
1001203,Grandstand
1001204,Taito Corporation
1001206,Photar
1001207,Mattel Electronics
1001209,Nintendo
1001211,Taito
1001212,GCE
1001213,"Shoeisha Co.,Ltd."
1001215,Telesys
1001216,"Sega Enterprises, Ltd."
1001218,ZiMAG
1001219,Epoch
1001220,Capitol Ideas Software
1001221,Nintendo
1001221,Nintendo R&D1
1001222,IBM
1001223,Atari
1001224,Emerson Radio
1001225,Stern Electronics
1001225,Konami
1001226,Centuri
1001226,Tehkan
1001227,Nintendo
1001227,Coleco
1001228,Atari
1001228,"Atari, Inc."
1001229,Texas Instruments Incorporated
1001230,Taito
1001230,Atari
1001231,Orca
1001232,Epoch
1001233,Midway Games
1001233,Williams Electronics
1001234,Coleco
1001235,Polyvox
1001235,Stern Electronics
1001236,"Astrocade, Inc."
1001236,"Action Graphics, Inc."
1001237,Coleco
1001238,Disney Interactive
1001238,Bally Midway
1001239,"Sega Enterprises, Inc."
1001239,Sega
1001240,Telesys
1001241,VentureVision
1001242,Digiplay
1001242,APh Technological Consulting
1001243,Sierra On-Line
1001243,Origin Systems
1001244,Digiplay
1001244,Data East
1001246,Micro Cabin
1001247,"Apollo, Inc."
1001248,Sirius Software
1001248,20th Century Fox Games
1001249,Nintendo
1001249,Universal Games
1001250,"Astrocade, Inc."
1001250,Dave Nutting Associates
1001251,Digiplay
1001251,Activision
1001252,Sears
1001252,Atari
1001253,Infocom
1001254,Synapse Software Corporation
1001255,"Apollo, Inc."
1001256,Spectravision
1001257,Spectravision
1001257,Sirius Software
1001258,Atari
1001258,Namco
1001259,Mystique
1001260,Polyvox
1001260,Activision
1001261,Namco
1001261,Bally Midway
1001263,Mattel Electronics
1001263,Data East
1001264,Spectravision
1001265,Mattel Electronics
1001266,"Datasoft, Inc."
1001267,North American Philips Consumer Electronics Corp.
1001268,Imagic
1001269,Automata U.K. Limited
1001270,"Astrocade, Inc."
1001270,Perkings Engineering
1001271,Atari
1001271,"Atari, Inc."
1001272,James Wickstead Design Associates
1001272,Carrere Video
1001273,Telesys
1001274,Epoch
1001275,"CommaVid, Inc."
1001276,Polyvox
1001276,Atari
1001277,Atari
1001277,Philips
1001278,Atari
1001279,Nintendo
1001280,Mattel Electronics
1001280,APh Technological Consulting
1001281,Omori Electronics
1001282,"Fox Video Games, Inc."
1001283,Atari
1001283,Polyvox
1001285,Namco
1001285,Takara
1001286,ZiMAG
1001287,Emerson Radio
1001287,UA Limited
1001289,UA Limited
1001289,Emerson Radio
1001290,Emerson Radio
1001290,UA Limited
1001291,Atari
1001291,Polyvox
1001292,Atari
1001292,"Atari, Inc."
1001294,"Fox Video Games, Inc."
1001296,Emerson Radio
1001296,UA Limited
1001297,"Fox Video Games, Inc."
1001298,Atari
1001298,"Atari, Inc."
1001299,ZiMAG
1001300,Namco
1001300,Atari
1001301,"Atari, Inc."
1001301,Atari
1001302,Nintendo
1001303,Activision
1001304,Ultravision Inc.
1001307,Tago Electronics
1001308,Tago Electronics
1001309,General Computer Corporation (GCC)
1001309,Atari
1001310,Polyvox
1001310,Activision
1001311,CBS Electronics
1001311,Dave Nutting Associates
1001312,Atari
1001312,"Atari, Inc."
1001313,Koei
1001314,Valadon Automation
1001314,Stern Electronics
1001315,Atari
1001315,Williams Electronics
1001316,"Sega Enterprises, Ltd."
1001316,Thinking Rabbit
1001317,Digiplay
1001318,Nintendo
1001319,Parker Brothers
1001319,First Star Software
1001320,Namco Bandai Games
1001320,Namco Limited
1001321,Piccadilly Software Inc.
1001322,"Orion Software, Inc."
1001323,Piccadilly Software Inc.
1001324,Atari
1001324,Synapse Software Corporation
1001326,Datamost
1001327,Kiya Overseas Industry
1001327,"Microcomputer Games, Inc."
1001328,"SSI (Strategic Simulations, Inc.)"
1001329,VTech Electronics North America
1001330,The Avalon Hill Game Company
1001330,Britt Monk CDP
1001331,VeriSoft Works
1001332,Broderbund
1001332,"StarCraft, Inc."
1001334,Data Age
1001335,Epyx
1001336,HAL Labs
1001337,Brøderbund Software
1001338,Chiara Tovena
1001339,"Star Systems Software, Inc."
1001339,Adventure International
1001340,International PC Owners
1001341,K-Tel International Ltd
1001342,Sega Electronics
1001342,"Sega Enterprises, Inc."
1001343,Amsoft
1001343,Temptation Software Ltd.
1001344,Atari
1001345,Data East
1001345,Nichibutsu
1001346,"Edu-Ware Services, Inc."
1001347,Adventure International
1001348,Parker Brothers
1001348,Sierra On-Line
1001349,WizardSoft
1001349,Joe Rapaz
1001350,Elektor Software Service
1001351,"CommaVid, Inc."
1001352,Koei
1001353,Synapse Software Corporation
1001354,Exidy
1001354,Coleco
1001355,Adventure International
1001356,"Fox Video Games, Inc."
1001356,Sirius Software
1001357,Romik Software
1001358,Tomy
1001359,Highlands Computer Services
1001360,"Synergistic Software, Inc."
1001361,Techstar
1001362,Spectravision
1001363,VeriSoft Works
1001364,Imagic
1001365,Apollo Software
1001366,Sirius Software
1001367,Polyvox
1001367,Activision
1001368,Polyvox
1001368,Nintendo
1001369,Brøderbund Software
1001370,Carrere Video
1001370,James Wickstead Design Associates
1001372,Brøderbund Software
1001373,"Gebelli Software, Inc."
1001373,Gabelli Software In.
1001374,Imaginative Systems Software
1001374,Hayden Software
1001375,Synapse Software Corporation
1001376,Richard Shepherd Software Ltd
1001377,Jane Veeder
1001380,Sirius Software
1001380,"Fox Video Games, Inc."
1001381,Piccadilly Software Inc.
1001382,Bandai
1001384,Imagic
1001385,Atari
1001385,Synapse Software Corporation
1001386,Centuri
1001386,Atari
1001387,Epyx
1001388,Sharp
1001388,"Sega Enterprises, Ltd."
1001389,Data Age
1001390,VTech Electronics North America
1001391,Synapse Software Corporation
1001392,"SSI (Strategic Simulations, Inc.)"
1001393,Adventure International
1001394,"Fox Video Games, Inc."
1001394,Sirius Software
1001395,Romik Software
1001396,Tomy
1001397,Highlands Computer Services
1001398,"Synergistic Software, Inc."
1001399,Sierra On-Line
1001400,Koei
1001401,SuperSet Software
1001402,Windmill Software
1001403,Datamost
1001406,Scott Elder
1001407,Kiya Overseas Industry
1001407,"Microcomputer Games, Inc."
1001408,Epyx
1001409,Konami
1001410,DK'Tronics Ltd
1001410,Jeff Minter
1001411,Funsoft
1001412,Channel 8 Software
1001413,Jane Veeder
1001414,Data Age
1001415,Thorn EMI Video Ltd.
1001416,Atari Program Exchange
1001417,Synapse Software Corporation
1001418,Bug-Byte Software Ltd.
1001418,Don Priestley
1001419,ASCII Corporation
1001419,Nexa Corporation
1001420,Piccadilly Software Inc.
1001421,Richard Shepherd Software Ltd
1001422,Jeff Minter
1001422,Llamasoft LTD
1001423,Arcadia Corporation
1001424,Elektor Software Service
1001425,Sharp
1001425,"Sega Enterprises, Ltd."
1001426,Moppet Video
1001427,"Fox Video Games, Inc."
1001427,Sirius Software
1001428,Highlands Computer Services
1001429,"Synergistic Software, Inc."
1001430,Sierra On-Line
1001431,Datamost
1001431,Comptiq
1001432,Load 'n' Run
1001432,HAL Laboratory
1001433,Philips
1001434,Atari Program Exchange
1001434,Sun Electronics
1001435,Konami
1001436,Windmill Software
1001437,Atari
1001437,"Atari, Inc."
1001438,Jeff Minter
1001438,Llamasoft LTD
1001439,Mystique
1001440,Brontosoft
1001441,Brøderbund Software
1001442,Tiger Electronics
1001443,"Phoenix Software, Inc."
1001444,Tomy
1001445,"Gebelli Software, Inc."
1001446,"SSI (Strategic Simulations, Inc.)"
1001446,Tactical Design Group
1001447,Mastertronic
1001448,Comptiq
1001449,Atari
1001449,Namco
1001450,BRAM Inc.
1001450,Romox Inc.
1001452,SNK
1001453,Data Age
1001454,The Avalon Hill Game Company
1001455,Llamasoft LTD
1001456,Tigervision
1001457,"Gebelli Software, Inc."
1001458,Silversoft
1001459,Bandai
1001460,"Micro Lab, Inc."
1001461,Commodore Electronics Ltd.
1001461,Zilec Electronics
1001462,Atari Program Exchange
1001462,Sun Electronics
1001463,Atari Program Exchange
1001463,Sun Electronics
1001464,"Synergistic Software, Inc."
1001465,UPL
1001466,Digiplay
1001466,Imagic
1001467,The Avalon Hill Game Company
1001467,Britt Monk CDP
1001468,Techstar
1001469,"Dragonfly GF Co., LTD"
1001469,Tronix
1001470,System 3 Software Ltd.
1001471,Arcadia Corporation
1001472,Epyx
1001472,Liberty Software
1001473,Windmill Software
1001474,Sirius Games
1001475,Atari
1001476,Taito
1001476,Taito Corporation
1001477,The Avalon Hill Game Company
1001477,"Microcomputer Games, Inc."
1001478,Epyx
1001479,Hewson Consultants
1001480,Commodore Electronics Ltd.
1001480,Infocom
1001481,Synapse Software Corporation
1001482,DK'Tronics Ltd
1001482,Jeff Minter
1001483,Data Age
1001484,Computer Applications Unlimited
1001484,"Intelligent Statements, Inc."
1001485,Bug-Byte Software Ltd.
1001485,Don Priestley
1001486,BRAM Inc.
1001486,Romox Inc.
1001487,Sirius Software
1001487,"Fox Video Games, Inc."
1001489,VeriSoft Works
1001490,Adventure International
1001491,Century Electronics
1001492,"Astrocarde, Inc."
1001492,"Action Graphics, Inc."
1001493,Silversoft
1001494,Bandai
1001495,Personal Software Services
